run_id,timestamp_ms,raw_m,filtered_m,residual_m,label
5,117090,0.89,0.91,-0.02,2
5,117197,0.85,0.89,-0.04,2
5,117319,0.86,0.88,-0.02,2
5,117531,0.80,0.85,-0.05,2
5,117643,0.82,0.84,-0.02,2
5,117750,1.05,0.92,0.13,2
5,117832,0.98,0.94,0.04,2
5,117939,1.23,1.06,0.17,2
5,118086,1.20,1.11,0.09,2
5,118228,1.09,1.10,-0.01,2
5,118360,1.14,1.12,0.02,2
5,118397,1.16,1.13,0.03,2
5,118614,1.45,1.26,0.19,2
5,118711,1.62,1.40,0.22,2
5,118758,1.70,1.52,0.18,2
5,118900,2.00,1.71,0.29,2
5,119047,2.04,1.84,0.20,2
5,119119,2.11,1.94,0.17,2
5,119321,1.97,1.95,0.02,2
5,119403,1.99,1.97,0.02,2
5,119550,2.02,1.99,0.03,2
5,119607,2.04,2.01,0.03,2
5,119789,2.24,2.10,0.14,2
5,119911,2.37,2.20,0.17,2
5,120018,2.36,2.27,0.09,2
5,120115,2.32,2.29,0.03,2
5,120257,10.42,5.46,4.96,2
5,120354,10.27,7.34,2.93,2
5,120461,10.53,8.58,1.95,2
5,120618,10.85,9.47,1.38,2
5,120690,11.05,10.09,0.96,2
5,120892,11.10,10.48,0.62,2
5,121014,11.32,10.81,0.51,2
5,121071,11.35,11.02,0.33,2
5,121183,11.28,11.12,0.16,2
5,121315,3.51,8.15,-4.64,2
5,121432,3.64,6.39,-2.75,2
5,121579,3.73,5.35,-1.62,2
5,121661,3.94,4.80,-0.86,2
5,121758,4.04,4.50,-0.46,2
5,121975,4.09,4.34,-0.25,2
5,122032,4.09,4.24,-0.15,2
5,122129,3.95,4.13,-0.18,2
5,122236,3.99,4.07,-0.08,2
5,122428,3.87,3.99,-0.12,2
5,122475,3.78,3.91,-0.13,2
5,122657,3.88,3.90,-0.02,2
5,122789,4.18,4.01,0.17,2
5,122896,4.34,4.14,0.20,2
5,122968,4.45,4.26,0.19,2
5,123135,4.46,4.34,0.12,2
5,123257,4.31,4.33,-0.02,2
5,123510,3.60,4.04,-0.44,2
5,123642,3.47,3.82,-0.35,2
5,123714,3.39,3.65,-0.26,2
5,123811,3.25,3.49,-0.24,2
5,123943,3.29,3.41,-0.12,2
5,124135,3.73,3.54,0.19,2
5,124192,3.71,3.61,0.10,2
5,124264,3.64,3.62,0.02,2
5,124456,3.35,3.51,-0.16,2
5,124588,2.88,3.27,-0.39,2
5,124650,2.76,3.07,-0.31,2
5,124792,2.52,2.85,-0.33,2
5,124889,2.36,2.66,-0.30,2
5,125056,2.18,2.47,-0.29,2
5,125163,2.20,2.37,-0.17,2
5,125260,2.37,2.37,0.00,2
5,125442,2.41,2.38,0.03,2
5,125539,2.30,2.35,-0.05,2
5,125656,1.95,2.19,-0.24,2
5,125803,1.68,1.99,-0.31,2
5,125885,1.47,1.79,-0.32,2
5,125967,1.22,1.57,-0.35,2
5,126114,1.23,1.44,-0.21,2
5,126271,0.99,1.26,-0.27,2
5,126318,9.52,4.49,5.03,2
5,126450,9.22,6.33,2.89,2
5,126557,9.50,7.57,1.93,2
5,126679,9.21,8.21,1.00,2
5,126871,9.30,8.64,0.66,2
5,127003,8.89,8.73,0.16,2
5,127025,8.55,8.66,-0.11,2
5,127167,8.86,8.74,0.12,2
5,127339,8.51,8.65,-0.14,2
5,127411,0.63,5.52,-4.89,2
5,127553,0.55,3.58,-3.03,2
5,127735,0.56,2.40,-1.84,2
5,127852,0.53,1.67,-1.14,2
5,127949,0.58,1.24,-0.66,2
5,128091,0.59,0.99,-0.40,2
5,128213,0.57,0.83,-0.26,2
5,128250,0.56,0.72,-0.16,2
5,128382,0.54,0.65,-0.11,2
5,128514,0.55,0.61,-0.06,2
5,128646,0.55,0.59,-0.04,2
5,128743,0.55,0.57,-0.02,2
5,128875,0.57,0.57,-0.00,2
5,129052,0.53,0.56,-0.03,2
5,129149,0.56,0.56,0.00,2
5,129256,0.56,0.56,0.00,2
5,129378,0.58,0.57,0.01,2
5,129495,0.54,0.56,-0.02,2
5,129652,0.59,0.57,0.02,2
5,129664,0.55,0.56,-0.01,2
5,129796,0.60,0.58,0.02,2
5,130013,0.58,0.58,0.00,2
5,130120,0.53,0.56,-0.03,2
5,130182,0.58,0.57,0.01,2
5,130349,0.56,0.56,-0.00,2
6,146547,8.76,8.76,0.00,2
6,146739,8.85,8.84,0.01,2
6,146811,8.87,8.85,0.02,2
6,146953,8.85,8.85,-0.00,2
6,147135,8.91,8.88,0.03,2
6,147147,8.93,8.90,0.03,2
6,147349,8.96,8.92,0.04,2
6,147456,8.98,8.94,0.04,2
6,147528,8.96,8.95,0.01,2
6,147650,9.00,8.97,0.03,2
6,147782,9.10,9.02,0.08,2
6,147949,9.12,9.06,0.06,2
6,148021,9.20,9.11,0.09,2
6,148118,9.22,9.16,0.06,2
6,148260,9.21,9.18,0.03,2
6,148432,9.23,9.20,0.03,2
6,148464,17.35,12.38,4.97,2
6,148646,17.12,14.23,2.89,2
6,148768,17.44,15.48,1.96,2
6,148840,17.14,16.13,1.01,2
6,149007,17.44,16.64,0.80,2
6,149079,17.21,16.86,0.35,2
6,149271,17.18,16.99,0.19,2
6,149368,17.15,17.05,0.10,2
6,149460,17.15,17.09,0.06,2
6,149607,9.27,14.04,-4.77,2
6,149689,9.27,12.18,-2.91,2
6,149896,9.28,11.05,-1.77,2
6,149918,9.20,10.32,-1.12,2
6,150050,9.25,9.91,-0.66,2
6,150232,9.32,9.68,-0.36,2
6,150289,9.32,9.54,-0.22,2
6,150496,9.17,9.39,-0.22,2
6,150588,9.14,9.29,-0.15,2
6,150710,9.13,9.23,-0.10,2
6,150782,9.03,9.15,-0.12,2
6,150949,8.80,9.01,-0.21,2
6,151081,8.93,8.98,-0.05,2
6,151153,8.87,8.94,-0.07,2
6,151300,8.85,8.90,-0.05,2
6,151357,8.52,8.75,-0.23,2
6,151564,8.27,8.56,-0.29,2
6,151696,8.13,8.40,-0.27,2
6,151753,7.97,8.23,-0.26,2
6,151825,8.01,8.14,-0.13,2
6,152017,7.99,8.08,-0.09,2
6,152079,8.02,8.06,-0.04,2
6,152196,8.16,8.10,0.06,2
6,152701,7.64,7.92,-0.28,2
6,152848,6.98,7.55,-0.57,2
6,153015,6.78,7.25,-0.47,2
6,153062,6.72,7.04,-0.32,2
6,153219,6.61,6.87,-0.26,2
6,153301,6.30,6.65,-0.35,2
6,153493,6.44,6.57,-0.13,2
6,153555,6.27,6.45,-0.18,2
6,153637,6.20,6.35,-0.15,2
6,153769,6.10,6.25,-0.15,2
6,153961,5.93,6.13,-0.20,2
6,154023,5.89,6.03,-0.14,2
6,154105,5.76,5.93,-0.17,2
6,154312,5.72,5.85,-0.13,2
6,154404,6.17,5.97,0.20,2
6,154576,5.51,5.79,-0.28,2
6,154608,5.28,5.59,-0.31,2
6,154755,5.22,5.45,-0.23,2
6,154932,12.94,8.37,4.57,2
6,154969,13.16,10.24,2.92,2
6,155116,12.71,11.21,1.50,2
6,155223,12.90,11.87,1.03,2
6,155400,12.70,12.19,0.51,2
6,155427,12.35,12.25,0.10,2
6,155559,12.48,12.34,0.14,2
6,155691,12.43,12.38,0.05,2
6,155798,12.23,12.32,-0.09,2
6,155920,4.01,9.08,-5.07,2
6,156132,3.81,7.02,-3.21,2
6,156244,3.69,5.72,-2.03,2
6,156351,3.70,4.93,-1.23,2
6,156433,3.58,4.40,-0.82,2
6,156540,3.55,4.07,-0.52,2
6,156687,3.35,3.79,-0.44,2
6,156829,3.22,3.57,-0.35,2
6,156961,2.97,3.33,-0.36,2
6,156998,3.03,3.22,-0.19,2
6,157215,2.90,3.09,-0.19,2
6,157312,2.83,2.99,-0.16,2
6,157359,2.83,2.93,-0.10,2
6,157501,2.63,2.81,-0.18,2
6,157648,2.57,2.72,-0.15,2
6,157720,2.46,2.62,-0.16,2
6,157922,2.28,2.49,-0.21,2
6,158004,2.23,2.39,-0.16,2
6,158151,2.08,2.27,-0.19,2
6,158208,2.02,2.17,-0.15,2
6,158390,1.88,2.06,-0.18,2
6,158512,1.87,1.98,-0.11,2
6,158619,1.79,1.91,-0.12,2
6,158716,1.72,1.83,-0.11,2
6,158858,1.61,1.75,-0.14,2
6,158955,1.59,1.69,-0.10,2
6,159062,1.52,1.62,-0.10,2
6,159219,1.45,1.55,-0.10,2
6,159291,1.41,1.50,-0.09,2
6,159493,1.28,1.41,-0.13,2
6,159615,1.22,1.34,-0.12,2
6,159672,1.24,1.30,-0.06,2
6,159784,1.16,1.25,-0.09,2
6,159916,1.09,1.18,-0.09,2
7,191299,1.48,1.48,0.00,2
7,191491,1.41,1.42,-0.01,2
7,191563,1.43,1.43,0.00,2
7,191705,1.46,1.44,0.02,2
7,191887,1.47,1.45,0.02,2
7,191899,1.48,1.46,0.02,2
7,192101,1.44,1.45,-0.01,2
7,192208,9.47,4.59,4.88,2
7,192280,9.58,6.54,3.04,2
7,192402,9.41,7.66,1.75,2
7,192534,9.46,8.36,1.10,2
7,192701,9.51,8.81,0.70,2
7,192773,9.57,9.11,0.46,2
7,192870,9.33,9.19,0.14,2
7,193012,9.45,9.29,0.16,2
7,193184,9.56,9.40,0.16,2
7,193216,1.56,6.34,-4.78,2
7,193398,1.54,4.46,-2.92,2
7,193520,1.52,3.32,-1.80,2
7,193592,1.59,2.64,-1.05,2
7,193759,1.60,2.24,-0.64,2
7,193831,1.73,2.04,-0.31,2
7,194023,1.85,1.96,-0.11,2
7,194120,1.90,1.94,-0.04,2
7,194212,1.96,1.95,0.01,2
7,194359,2.06,1.99,0.07,2
7,194441,2.12,2.04,0.08,2
7,194648,2.40,2.18,0.22,2
7,194670,2.39,2.26,0.13,2
7,194802,2.47,2.34,0.13,2
7,194984,2.65,2.46,0.19,2
7,195041,2.69,2.55,0.14,2
7,195248,2.78,2.64,0.14,2
7,195340,2.84,2.72,0.12,2
7,195462,2.90,2.79,0.11,2
7,195534,2.97,2.86,0.11,2
7,195701,3.16,2.98,0.18,2
7,195904,3.15,3.04,0.11,2
7,196051,3.28,3.14,0.14,2
7,196108,3.33,3.21,0.12,2
7,196315,3.42,3.29,0.13,2
7,196447,3.54,3.39,0.15,2
7,196504,3.54,3.45,0.09,2
7,196576,3.51,3.47,0.04,2
7,196768,3.80,3.60,0.20,2
7,196830,3.85,3.70,0.15,2
7,196952,3.98,3.81,0.17,2
7,197069,4.15,3.94,0.21,2
7,197226,4.15,4.02,0.13,2
7,197393,4.34,4.15,0.19,2
7,197455,4.34,4.22,0.12,2
7,197597,4.43,4.30,0.13,2
7,197764,4.55,4.40,0.15,2
7,197816,4.53,4.45,0.08,2
7,197968,4.71,4.55,0.16,2
7,198055,4.75,4.63,0.12,2
7,198247,4.97,4.76,0.21,2
7,198304,13.09,8.01,5.08,2
7,198391,13.18,10.03,3.15,2
7,198523,13.23,11.28,1.95,2
7,198715,13.56,12.17,1.39,2
7,199064,13.53,12.70,0.83,2
7,199156,13.75,13.11,0.64,2
7,199328,14.84,13.79,1.05,2
7,199723,14.93,14.23,0.70,2
7,199976,14.41,14.30,0.11,2
7,200153,6.32,11.19,-4.87,2
7,200180,6.16,9.22,-3.06,2
7,200312,6.17,8.03,-1.86,2
7,200444,6.07,7.27,-1.20,2
7,200551,6.29,6.88,-0.59,2
7,200668,6.36,6.68,-0.32,2
7,200885,6.44,6.59,-0.15,2
7,200992,6.43,6.53,-0.10,2
7,201104,6.45,6.50,-0.05,2
7,201186,6.55,6.52,0.03,2
7,201293,6.54,6.53,0.01,2
7,201440,6.60,6.55,0.05,2
7,201582,6.66,6.60,0.06,2
7,201714,6.68,6.63,0.05,2
7,201751,6.61,6.62,-0.01,2
7,201968,6.58,6.61,-0.03,2
7,202060,6.63,6.61,0.02,2
7,202112,6.64,6.62,0.02,2
7,202254,6.53,6.59,-0.06,2
7,202396,6.61,6.60,0.01,2
7,202468,6.36,6.50,-0.14,2
7,202675,6.25,6.40,-0.15,2
7,202757,6.18,6.32,-0.14,2
7,202904,6.03,6.21,-0.18,2
7,202961,6.00,6.12,-0.12,2
7,203143,5.89,6.03,-0.14,2
7,203260,5.75,5.92,-0.17,2
7,203372,5.64,5.81,-0.17,2
7,203464,5.56,5.71,-0.15,2
7,203611,5.44,5.61,-0.17,2
7,203708,5.34,5.50,-0.16,2
7,203815,5.21,5.39,-0.18,2
7,203972,4.98,5.23,-0.25,2
7,204044,5.21,5.22,-0.01,2
7,204246,4.79,5.05,-0.26,2
7,204368,4.67,4.90,-0.23,2
7,204425,4.64,4.80,-0.16,2
7,204668,4.07,4.52,-0.45,2
7,204785,4.03,4.33,-0.30,2
7,204932,3.64,4.06,-0.42,2
7,205014,3.88,3.99,-0.11,2
7,205111,11.43,6.89,4.54,2
7,205328,11.39,8.65,2.74,2
7,205385,11.45,9.74,1.71,2
7,205482,11.09,10.27,0.82,2
7,205589,10.93,10.53,0.40,2
7,205781,10.68,10.59,0.09,2
7,205828,10.66,10.62,0.04,2
7,206010,10.80,10.69,0.11,2
7,206142,10.46,10.60,-0.14,2
7,206249,2.45,7.42,-4.97,2
7,206321,2.36,5.44,-3.08,2
7,206609,1.82,4.03,-2.21,2
7,206656,1.82,3.17,-1.35,2
7,206863,1.73,2.61,-0.88,2
7,206995,1.58,2.21,-0.63,2
7,207067,1.56,1.95,-0.39,2
7,207164,1.46,1.76,-0.30,2
7,207296,1.37,1.61,-0.24,2
7,207488,1.31,1.49,-0.18,2
7,207545,1.33,1.43,-0.10,2
7,207617,1.22,1.35,-0.13,2
7,207809,1.08,1.24,-0.16,2
7,207941,1.04,1.16,-0.12,2
7,208003,1.03,1.11,-0.08,2
7,208145,0.93,1.04,-0.11,2
7,208242,0.90,0.99,-0.09,2
7,208409,0.76,0.90,-0.14,2
7,208516,0.79,0.86,-0.07,2
7,208613,0.73,0.81,-0.08,2
7,208795,0.63,0.74,-0.11,2
7,208888,0.65,0.70,-0.05,2
8,218649,0.80,0.80,0.00,2
8,218841,0.98,0.95,0.03,2
8,218913,0.99,0.97,0.02,2
8,219055,1.01,0.99,0.02,2
8,219237,1.14,1.05,0.09,2
8,219249,1.18,1.10,0.08,2
8,219451,1.27,1.17,0.10,2
8,219558,1.20,1.18,0.02,2
8,219630,1.29,1.22,0.07,2
8,219752,1.22,1.22,-0.00,2
8,219884,1.08,1.17,-0.09,2
8,220051,1.19,1.18,0.01,2
8,220123,1.35,1.24,0.11,2
8,220220,1.41,1.31,0.10,2
8,220362,1.45,1.36,0.09,2
8,220529,1.26,1.32,-0.06,2
8,220566,1.33,1.33,0.00,2
8,220748,1.45,1.37,0.08,2
8,220865,1.50,1.42,0.08,2
8,220937,9.33,4.51,4.82,2
8,221109,9.65,6.52,3.13,2
8,221181,9.38,7.63,1.75,2
8,221373,9.83,8.49,1.34,2
8,221465,9.58,8.92,0.66,2
8,221562,9.63,9.20,0.43,2
8,221709,9.85,9.45,0.40,2
8,221791,9.72,9.56,0.16,2
8,221993,9.77,9.64,0.13,2
8,222020,1.88,6.61,-4.73,2
8,222152,1.88,4.76,-2.88,2
8,222329,1.88,3.64,-1.76,2
8,222693,1.83,2.93,-1.10,2
8,222810,1.92,2.54,-0.62,2
8,222882,1.65,2.19,-0.54,2
8,223049,1.69,2.00,-0.31,2
8,223181,1.67,1.87,-0.20,2
8,223253,1.71,1.81,-0.10,2
8,223400,1.85,1.82,0.03,2
8,223457,1.90,1.85,0.05,2
8,223664,2.20,1.99,0.21,2
8,223796,2.51,2.19,0.32,2
8,223853,2.59,2.35,0.24,2
8,223925,2.71,2.49,0.22,2
8,224117,2.84,2.63,0.21,2
8,224179,2.90,2.73,0.17,2
8,224301,3.06,2.86,0.20,2
8,224418,3.20,2.99,0.21,2
8,224575,3.28,3.11,0.17,2
8,224742,3.29,3.18,0.11,2
8,224804,3.32,3.23,0.09,2
8,224946,3.50,3.34,0.16,2
8,225113,3.64,3.46,0.18,2
8,225165,3.62,3.52,0.10,2
8,225317,3.77,3.62,0.15,2
8,225404,3.73,3.66,0.07,2
8,225596,3.93,3.77,0.16,2
8,225653,3.94,3.83,0.11,2
8,225740,4.03,3.91,0.12,2
8,225872,4.21,4.03,0.18,2
8,226064,4.34,4.15,0.19,2
8,226121,4.42,4.26,0.16,2
8,226208,4.47,4.34,0.13,2
8,226410,4.66,4.46,0.20,2
8,226507,4.75,4.58,0.17,2
8,226674,4.74,4.64,0.10,2
8,226711,4.80,4.70,0.10,2
8,227034,5.37,4.96,0.41,2
8,227071,5.40,5.13,0.27,2
8,227213,5.11,5.12,-0.01,2
8,227325,13.07,8.23,4.84,2
8,227502,13.55,10.30,3.25,2
8,227529,13.77,11.66,2.11,2
8,227661,13.72,12.46,1.26,2
8,227793,14.10,13.10,1.00,2
8,228237,14.04,13.47,0.57,2
8,228344,14.30,13.79,0.51,2
8,228451,14.64,14.12,0.52,2
8,228533,14.27,14.18,0.09,2
8,228645,6.32,11.11,-4.79,2
8,228787,6.77,9.42,-2.65,2
8,229317,6.76,8.38,-1.62,2
8,229409,7.05,7.86,-0.81,2
8,229461,6.83,7.46,-0.63,2
8,229603,6.71,7.17,-0.46,2
8,229745,6.70,6.98,-0.28,2
8,229817,6.54,6.81,-0.27,2
8,230024,6.37,6.64,-0.27,2
8,230106,6.22,6.48,-0.26,2
8,230309,6.34,6.42,-0.08,2
8,230491,5.90,6.22,-0.32,2
8,230613,5.79,6.05,-0.26,2
8,230720,5.63,5.89,-0.26,2
8,230817,5.57,5.76,-0.19,2
8,231055,5.25,5.56,-0.31,2
8,231162,5.25,5.44,-0.19,2
8,231319,5.00,5.27,-0.27,2
8,231391,5.00,5.16,-0.16,2
8,231593,4.58,4.94,-0.36,2
8,231715,4.50,4.77,-0.27,2
8,231777,4.45,4.64,-0.19,2
8,231884,4.38,4.54,-0.16,2
8,232016,4.18,4.40,-0.22,2
8,232133,4.10,4.28,-0.18,2
8,232280,3.98,4.16,-0.18,2
8,232362,3.71,3.99,-0.28,2
8,232459,3.66,3.86,-0.20,2
8,232676,3.25,3.62,-0.37,2
8,232733,3.27,3.48,-0.21,2
8,232830,3.13,3.35,-0.22,2
8,232937,3.09,3.25,-0.16,2
8,233129,2.51,2.96,-0.45,2
8,233181,2.49,2.78,-0.29,2
8,233358,2.30,2.59,-0.29,2
8,233490,2.14,2.41,-0.27,2
8,233597,2.06,2.28,-0.22,2
8,233669,1.92,2.14,-0.22,2
8,233841,1.86,2.03,-0.17,2
8,233958,1.71,1.90,-0.19,2
8,234005,1.65,1.81,-0.16,2
8,234212,9.69,4.88,4.81,2
8,234344,9.42,6.65,2.77,2
8,234416,9.55,7.78,1.77,2
8,234513,9.51,8.46,1.05,2
8,234645,9.12,8.72,0.40,2
8,234837,9.00,8.83,0.17,2
8,234894,9.28,9.00,0.28,2
8,234966,9.29,9.12,0.17,2
8,235158,8.88,9.02,-0.14,2
8,235290,0.92,5.86,-4.94,2
8,235352,0.94,3.94,-3.00,2
8,235494,0.90,2.75,-1.85,2
8,235591,0.86,2.01,-1.15,2
8,235758,1.07,1.65,-0.58,2
8,235865,1.01,1.40,-0.39,2
8,235962,1.08,1.27,-0.19,2
8,236144,0.91,1.13,-0.22,2
8,236241,0.89,1.04,-0.15,2
8,236358,0.89,0.98,-0.09,2
8,236505,0.85,0.93,-0.08,2
8,236587,0.84,0.89,-0.05,2
8,236669,0.78,0.85,-0.07,2
8,236816,0.85,0.85,0.00,2
8,236973,0.88,0.86,0.02,2
8,237020,0.88,0.87,0.01,2
8,237152,0.77,0.83,-0.06,2
8,237259,0.85,0.84,0.01,2
8,237381,0.89,0.86,0.03,2
8,237573,0.87,0.86,0.01,2
8,237705,0.89,0.87,0.02,2
8,237727,0.87,0.87,-0.00,2
8,237869,0.90,0.88,0.02,2
8,238041,0.92,0.90,0.02,2
8,238113,0.92,0.91,0.01,2
8,238255,0.93,0.92,0.01,2
8,238437,0.90,0.91,-0.01,2
8,238554,0.89,0.90,-0.01,2
8,238651,0.90,0.90,-0.00,2
8,238793,0.91,0.90,0.01,2
8,238915,0.87,0.89,-0.02,2
8,238952,0.88,0.89,-0.01,2
8,239084,0.90,0.89,0.01,2
8,239216,0.90,0.90,0.00,2
8,239348,0.91,0.90,0.01,2
8,239445,0.93,0.91,0.02,2
8,239577,0.90,0.91,-0.01,2
8,239754,0.91,0.91,0.00,2
8,239853,0.90,0.91,-0.01,2
